Product_id,Product_category,Product_launch_date,Product_launch_Time,Product_source,google_search-keyword
QH832264QY,sliver,04-01-2020,22:06:00,website,
WW819169OY,platinum,04-01-2020,22:07:17,website,
XJ191680ZJ,platinum,04-01-2020,22:14:26,google,bulkpro
IB912394NX,platinum,04-01-2020,22:25:47,google,sell on flipkart
AI417439AZ,gold,04-01-2020,22:41:51,website,
DN844665WZ,bronze,04-01-2020,22:53:02,website,
YL282664BA,bronze,04-01-2020,22:56:48,android,
GI836610LL,sliver,04-01-2020,23:01:20,website,
UI432227UZ,sliver,04-01-2020,23:07:30,website,
BQ509973TN,bronze,04-01-2020,23:07:52,website,
XW592426DU,sliver,04-01-2020,23:09:44,google,sell on amazon
OC155677ZJ,sliver,04-01-2020,23:17:45,google,sell on internet
QT951437XP,sliver,04-01-2020,23:25:48,google,sell on internet
AH949891FV,platinum,05-01-2020,0:49:00,google,bulkpro
SZ974593NK,sliver,05-01-2020,1:44:54,google,sell in bulk online
JX321530ZW,platinum,05-01-2020,2:18:08,google,sell on amazon
FZ112338QB,platinum,05-01-2020,2:21:54,website,
ZB948790LC,platinum,05-01-2020,2:43:56,android,
IL223929KQ,platinum,05-01-2020,2:45:51,website,
TY162564PU,sliver,05-01-2020,3:43:23,android,
ON176362JK,bronze,05-01-2020,4:15:59,android,
OS657598CP,bronze,05-01-2020,6:06:12,website,
IQ646871CI,platinum,05-01-2020,6:25:10,google,bulkpro
EU441564EW,bronze,05-01-2020,6:40:48,google,sell online
WR763637QZ,platinum,05-01-2020,6:45:01,google,sell in bulk online
TI721220BU,bronze,05-01-2020,7:19:48,whatsapp,
DP486585JM,gold,05-01-2020,8:11:01,google,sell in bulk online
PZ492713XM,sliver,05-01-2020,8:17:50,website,
SN131682YQ,platinum,05-01-2020,8:40:57,website,
HF102113XN,sliver,05-01-2020,8:43:54,google,sell in bulk online
AS125330DM,platinum,05-01-2020,8:50:46,google,bulkpro
DG161329CR,bronze,05-01-2020,9:22:42,website,
AK664118ZW,platinum,05-01-2020,9:52:40,whatsapp,
OY672233CV,platinum,05-01-2020,10:18:12,website,
NJ935272LJ,platinum,05-01-2020,10:25:17,google,sell online
QA519258BF,platinum,05-01-2020,10:53:47,website,
XY936284DT,platinum,05-01-2020,10:56:55,website,
LH742786JY,platinum,05-01-2020,10:57:02,google,sell online
YJ944060OL,sliver,05-01-2020,10:57:06,website,
BE486325ZI,platinum,05-01-2020,10:59:51,website,
JK425320PX,bronze,05-01-2020,11:30:14,website,
TK642397VK,platinum,05-01-2020,11:50:35,website,
KI832485QG,platinum,05-01-2020,11:53:04,tele-sales,
QP931527XO,gold,05-01-2020,11:55:09,website,
QP594491XO,platinum,05-01-2020,12:21:29,website,
TJ489775KP,bronze,05-01-2020,12:29:39,google,sell in bulk online
XO179110DP,gold,05-01-2020,12:30:32,google,sell in bulk online
YP723359NF,bronze,05-01-2020,12:34:56,android,
WR795666WS,platinum,05-01-2020,12:58:05,website,
GF369547PK,platinum,05-01-2020,13:02:56,website,
GZ559625RN,platinum,05-01-2020,13:07:32,google,sell online
MW666053KW,platinum,05-01-2020,13:12:01,google,sell online
XY518930JP,bronze,05-01-2020,13:17:09,tele-sales,
HJ996851CA,sliver,05-01-2020,13:18:25,google,sell in bulk online
OJ389595CK,platinum,05-01-2020,13:19:05,website,
CZ545683RO,platinum,05-01-2020,13:19:14,tele-sales,
EO279530OI,bronze,05-01-2020,13:27:23,website,
IG532772SX,gold,05-01-2020,13:32:27,tele-sales,
KX953179HQ,gold,05-01-2020,13:38:36,website,
UX556517RQ,platinum,05-01-2020,13:39:39,tele-sales,
DU442786AO,sliver,05-01-2020,13:40:39,tele-sales,
TO971813RM,bronze,05-01-2020,13:42:08,website,
UV574225GB,platinum,05-01-2020,13:43:26,android,
EL535584UT,platinum,05-01-2020,13:49:48,website,
XZ286239EH,platinum,05-01-2020,13:59:33,tele-sales,
DM181667AU,platinum,05-01-2020,14:03:40,tele-sales,
BE457571ZS,platinum,05-01-2020,14:05:00,website,
GH836316GU,sliver,05-01-2020,14:11:44,google,sell in bulk online
EF821592DS,sliver,05-01-2020,14:14:32,google,sell in bulk online
HP908449DF,bronze,05-01-2020,14:16:14,website,
QS563696GN,platinum,05-01-2020,14:23:08,website,
JG467139JX,platinum,05-01-2020,14:34:00,google,sell online
MG431796YG,sliver,05-01-2020,14:35:40,website,
SB912540ES,sliver,05-01-2020,14:43:10,website,
NH382974QR,platinum,05-01-2020,14:45:00,website,
JR255732TB,bronze,05-01-2020,14:46:03,website,
IX662118TK,platinum,05-01-2020,14:55:04,google,sell on internet
IQ767767LY,platinum,05-01-2020,14:56:39,google,sell on internet
CZ593127NF,platinum,05-01-2020,15:01:00,website,
UK894111XR,platinum,05-01-2020,15:05:17,website,
NT996135VK,platinum,05-01-2020,15:06:15,google,bulkpro
DJ438673HC,platinum,05-01-2020,15:09:00,website,
WB526463NW,platinum,05-01-2020,15:15:53,website,
WY159031OW,platinum,05-01-2020,15:18:47,tele-sales,
VJ524925NJ,sliver,05-01-2020,15:35:29,google,sell online
SI641785SL,platinum,05-01-2020,15:47:54,tele-sales,
KI208756NJ,gold,05-01-2020,15:49:58,android,
BC541653UG,platinum,05-01-2020,15:57:00,tele-sales,
ZG751978KA,platinum,05-01-2020,16:04:23,website,
JV621271OT,platinum,05-01-2020,16:11:36,tele-sales,
WA526624FX,platinum,05-01-2020,16:11:56,website,
EV232794YT,bronze,05-01-2020,16:12:07,google,sell online
AV616793ZG,platinum,05-01-2020,16:14:02,website,
OS523216LY,sliver,05-01-2020,16:15:32,google,sell online
HS398123GD,platinum,05-01-2020,16:22:14,google,sell online
TQ611843GL,platinum,05-01-2020,16:29:11,website,
SV141178RG,platinum,05-01-2020,16:35:45,website,
MS707731MS,sliver,05-01-2020,16:37:08,google,sell in bulk online
QW566893KT,sliver,05-01-2020,16:40:36,tele-sales,
ZH935564QB,platinum,05-01-2020,16:42:09,google,sell online
DD695453TV,platinum,05-01-2020,16:51:00,google,sell online
GW153444ET,platinum,05-01-2020,16:54:23,website,
PX316415IM,platinum,05-01-2020,16:55:23,website,
MP472423UF,bronze,05-01-2020,16:56:53,website,
MN891753VZ,bronze,05-01-2020,16:57:08,website,
MK469864YH,platinum,05-01-2020,17:00:00,website,
RL417934CS,sliver,05-01-2020,17:05:10,google,bulkpro
BY271394BV,gold,05-01-2020,17:08:17,google,bulkpro
DL123134AP,sliver,05-01-2020,17:15:46,google,sell online
JQ291074CU,bronze,05-01-2020,17:20:22,website,
EG458924YL,platinum,05-01-2020,17:21:12,website,
DX587617AG,sliver,05-01-2020,17:23:15,google,sell online
RN829610PZ,gold,05-01-2020,17:29:21,whatsapp,
HK483675GL,gold,05-01-2020,17:33:59,google,bulkpro
UQ739395SW,sliver,05-01-2020,17:35:14,website,
WP931979PF,platinum,05-01-2020,17:39:00,website,
ZW348245TE,gold,05-01-2020,17:47:58,google,sell online
GH769978FN,platinum,05-01-2020,17:50:30,google,sell on flipkart
GO302631DI,sliver,05-01-2020,17:53:32,website,
QX461467EM,platinum,05-01-2020,17:54:54,tele-sales,
DO303846SB,gold,05-01-2020,18:03:31,website,
ZA723418XL,bronze,05-01-2020,18:04:05,website,
CX774266UL,gold,05-01-2020,18:24:29,website,
LR675943DE,bronze,05-01-2020,18:33:45,google,sell online
OQ348970YG,bronze,05-01-2020,18:34:38,google,bulkpro
RV463197QJ,platinum,05-01-2020,18:40:57,website,
CW186352IP,sliver,05-01-2020,18:42:07,google,sell online
LV431860PQ,sliver,05-01-2020,18:44:45,website,
OS882151KW,platinum,05-01-2020,18:47:58,google,sell online
XB518364SV,sliver,05-01-2020,18:58:46,website,
KT894519GN,platinum,05-01-2020,19:16:41,tele-sales,
FT302214UC,bronze,05-01-2020,19:35:03,google,sell in bulk online
CU383682MB,platinum,05-01-2020,19:45:46,tele-sales,
NF728828UX,gold,05-01-2020,19:53:16,website,
PV744734UG,platinum,05-01-2020,19:58:00,website,
TC303891VT,sliver,05-01-2020,19:58:31,google,sell on amazon
QC781270KE,platinum,05-01-2020,20:07:34,android,
WS668829GX,platinum,05-01-2020,20:07:37,website,
HC649435LX,platinum,05-01-2020,20:13:00,website,
AW574257VE,platinum,05-01-2020,20:16:00,website,
WY836148YN,platinum,05-01-2020,20:16:50,android,
SC358987FE,platinum,05-01-2020,20:24:41,tele-sales,
YE528365CD,platinum,05-01-2020,20:35:22,android,
HC431196SY,bronze,05-01-2020,20:50:20,website,
HZ598951CI,platinum,05-01-2020,21:02:27,google,sell in bulk online
OF951570WB,platinum,05-01-2020,21:08:03,website,
ZN937812XQ,sliver,05-01-2020,21:08:04,google,sell in bulk online
HJ962530KS,platinum,05-01-2020,21:16:38,website,
SO284341VA,gold,05-01-2020,21:21:14,website,
IF284174WJ,platinum,05-01-2020,21:21:57,tele-sales,
DT393339KA,platinum,05-01-2020,21:29:14,google,sell in bulk online
BG539746RH,platinum,05-01-2020,21:35:54,google,bulkpro
BY406655JZ,platinum,05-01-2020,21:39:53,google,sell online
HC263119HF,platinum,05-01-2020,22:03:08,google,sell online
SE872443KB,platinum,05-01-2020,22:05:34,google,bulkpro
BQ799492CS,platinum,05-01-2020,22:16:18,android,
CJ242164FJ,platinum,05-01-2020,22:17:10,google,sell in bulk online
HD329665EI,platinum,05-01-2020,22:18:15,android,
SB444399JX,platinum,05-01-2020,22:27:39,website,
KO296614TR,platinum,05-01-2020,22:30:19,website,
RA151115AE,sliver,05-01-2020,22:50:55,google,sell on amazon
EX795219WJ,platinum,05-01-2020,22:53:01,website,
KH783722KM,platinum,05-01-2020,23:15:07,google,bulkpro
YK837416IG,platinum,05-01-2020,23:23:29,google,sell online
CW503381IQ,platinum,05-01-2020,23:45:02,whatsapp,
PD893459HM,bronze,05-01-2020,23:52:29,website,
HT623658ZB,sliver,05-01-2020,23:57:29,website,
UE642739YX,platinum,06-01-2020,0:18:34,website,
XL734988PU,platinum,06-01-2020,0:22:53,website,
JN217023CM,bronze,06-01-2020,0:28:04,website,
AH617254PB,sliver,06-01-2020,0:50:21,android,
NP948486LZ,bronze,06-01-2020,0:59:08,website,
QC512934IZ,platinum,06-01-2020,1:09:00,website,
GR797918FX,platinum,06-01-2020,1:10:20,website,
PK943186DH,sliver,06-01-2020,1:22:35,website,
AO671456DF,sliver,06-01-2020,1:50:24,website,
JR482953JU,gold,06-01-2020,2:02:04,google,sell in bulk online
BM736499HC,bronze,06-01-2020,3:40:37,website,
AB464965PP,platinum,06-01-2020,3:40:48,google,sell on amazon
MU635524IF,bronze,06-01-2020,5:05:04,website,
YB514481MJ,platinum,06-01-2020,6:22:16,google,bulkpro
PS514757FJ,sliver,06-01-2020,7:39:11,google,sell online
VR105926UA,sliver,06-01-2020,7:43:56,website,
VN133849PZ,platinum,06-01-2020,7:56:47,android,
DI798852MW,platinum,06-01-2020,7:59:20,android,
LD269589EC,platinum,06-01-2020,8:01:22,website,
SP364893YN,platinum,06-01-2020,8:23:06,website,
JO564896HZ,platinum,06-01-2020,8:23:22,android,
FP637322VX,sliver,06-01-2020,8:39:41,whatsapp,
LS523265PG,platinum,06-01-2020,8:47:17,google,bulkpro
YF889532WD,platinum,06-01-2020,8:50:38,google,bulkpro
WL394964GW,platinum,06-01-2020,8:51:13,website,
JY172173JN,sliver,06-01-2020,8:55:54,android,
NN513749RO,sliver,06-01-2020,9:25:49,google,sell in bulk online
BA787842GN,platinum,06-01-2020,9:51:05,google,bulkpro
TC695051VT,sliver,06-01-2020,10:10:14,google,sell in bulk online
DT709847CB,platinum,06-01-2020,10:16:32,google,sell online
KP252449GF,platinum,06-01-2020,10:55:12,google,sell online
XX821270FQ,platinum,06-01-2020,10:58:30,website,
RX607343UX,gold,06-01-2020,11:11:44,google,bulkpro
SO796814YF,gold,06-01-2020,11:18:25,website,
RN965364VQ,sliver,06-01-2020,11:27:16,android,
TS923077QG,platinum,06-01-2020,11:38:01,google,sell in bulk online
QX924372MY,platinum,06-01-2020,11:45:36,google,sell online
OW763190CT,platinum,06-01-2020,11:45:56,google,sell online
KS976958ML,platinum,06-01-2020,11:53:20,android,
RH913348MD,platinum,06-01-2020,11:55:04,android,
VS832975BM,gold,06-01-2020,11:55:06,android,
OO555247LF,platinum,06-01-2020,11:58:15,tele-sales,
YQ556979NX,gold,06-01-2020,12:09:03,google,sell online
UI237038QL,platinum,06-01-2020,12:16:58,tele-sales,
YU275563TR,sliver,06-01-2020,12:28:49,website,
DC814455JC,bronze,06-01-2020,12:29:54,website,
CZ867920QU,sliver,06-01-2020,12:32:22,website,
XL164987UA,platinum,06-01-2020,12:37:08,google,sell in bulk online
DD705513UT,gold,06-01-2020,13:05:07,website,
ZI632334DD,platinum,06-01-2020,13:16:23,website,
EJ441032KZ,sliver,06-01-2020,13:34:44,website,
BY402682UL,sliver,06-01-2020,13:37:29,website,
CN369455PO,platinum,06-01-2020,13:59:00,whatsapp,
WN678533TH,platinum,06-01-2020,14:04:00,website,
WA289493WV,sliver,06-01-2020,14:18:35,website,
YP979047GE,gold,06-01-2020,14:19:17,google,bulkpro
ZH664277DU,sliver,06-01-2020,14:26:10,google,sell online
FG943520AK,platinum,06-01-2020,14:29:48,android,
RG441049AL,sliver,06-01-2020,14:33:07,website,
PL837491MZ,platinum,06-01-2020,14:40:54,website,
HC911235DV,platinum,06-01-2020,14:42:20,android,
PN336844GB,sliver,06-01-2020,14:43:26,website,
CL675171LB,sliver,06-01-2020,14:54:44,website,
WF305091JN,platinum,06-01-2020,15:01:10,android,
AL895686XD,sliver,06-01-2020,15:06:59,website,
AT843429GQ,platinum,06-01-2020,15:25:05,website,
LX919227SY,platinum,06-01-2020,15:28:00,whatsapp,
ET513364WP,platinum,06-01-2020,15:31:55,google,bulkpro
LB103868QM,platinum,06-01-2020,15:41:00,whatsapp,
RU729127ZE,gold,06-01-2020,15:43:22,website,
XB247636BJ,sliver,06-01-2020,15:44:21,website,
JB159560CE,sliver,06-01-2020,15:49:10,google,sell online
YS682816VD,platinum,06-01-2020,15:53:38,google,sell in bulk online
UP104792DF,platinum,06-01-2020,15:54:12,tele-sales,
ZL338863TM,sliver,06-01-2020,15:54:40,google,sell on internet
MK747041MW,sliver,06-01-2020,15:55:52,website,
PG682922JJ,bronze,06-01-2020,15:57:25,website,
QQ315779AY,platinum,06-01-2020,16:04:04,tele-sales,
KR825149UA,platinum,06-01-2020,16:04:25,website,
VR852881JO,platinum,06-01-2020,16:23:06,website,
VT198977XE,platinum,06-01-2020,16:37:21,whatsapp,
CY487448YH,platinum,06-01-2020,16:56:49,tele-sales,
US658449BV,platinum,06-01-2020,16:58:23,website,
CE434099MJ,gold,06-01-2020,16:59:18,website,
EU286647HE,platinum,06-01-2020,17:01:34,website,
QW806827HI,bronze,06-01-2020,17:38:31,website,
CM637090BC,gold,06-01-2020,17:59:18,whatsapp,
GV149912WW,sliver,06-01-2020,18:01:36,website,
MZ968767DX,platinum,06-01-2020,18:05:47,google,sell in bulk online
AX917425YN,platinum,06-01-2020,18:10:33,website,
FO185555IE,sliver,06-01-2020,18:20:57,website,
DT874032KM,bronze,06-01-2020,18:26:27,android,
PG379454NM,platinum,06-01-2020,18:32:10,website,
OO804492IS,bronze,06-01-2020,18:42:02,website,
CK588693WO,platinum,06-01-2020,18:44:36,website,
CM616691PW,bronze,06-01-2020,18:51:54,website,
GD137339QF,gold,06-01-2020,18:57:45,website,
CW213436XE,platinum,06-01-2020,19:17:45,website,
KN244322CK,platinum,06-01-2020,19:19:51,website,
KW424713RD,platinum,06-01-2020,19:38:13,android,
SY966968GS,platinum,06-01-2020,19:42:06,android,
GF566948UN,platinum,06-01-2020,19:59:00,whatsapp,
BD833197YK,platinum,06-01-2020,20:12:34,google,bulkpro
RO746964DY,platinum,06-01-2020,20:42:03,website,
NH636776FZ,platinum,06-01-2020,21:13:55,website,
HP821887BC,sliver,06-01-2020,21:34:05,website,
GL261934VI,bronze,06-01-2020,21:41:59,whatsapp,
UY508390IG,platinum,06-01-2020,21:50:15,google,sell on amazon
IM371574QX,bronze,06-01-2020,21:55:12,website,
UC511715SM,bronze,06-01-2020,22:04:59,google,sell online
IY251291VO,gold,06-01-2020,22:16:49,website,
NZ292248IU,sliver,06-01-2020,22:17:41,website,
ZJ398121IG,bronze,06-01-2020,22:20:44,google,sell online
WO798117EA,gold,06-01-2020,22:26:06,website,
CD404281IY,platinum,06-01-2020,22:45:07,website,
FL443765BC,platinum,06-01-2020,22:45:10,website,
RR199296CQ,platinum,06-01-2020,22:50:41,website,
DI144775HV,platinum,06-01-2020,22:51:33,website,
ME448546NJ,sliver,06-01-2020,22:59:56,website,
QT372991OQ,platinum,06-01-2020,23:24:53,website,
SV197011TK,platinum,06-01-2020,23:31:05,website,
GD286665PF,platinum,06-01-2020,23:46:17,website,
JT479267XE,sliver,06-01-2020,23:56:54,website,
AA523987XR,platinum,07-01-2020,0:01:00,google,sell on amazon
II743561WY,sliver,07-01-2020,1:58:24,website,
IN646583IO,sliver,07-01-2020,2:12:28,website,
BD321333JF,sliver,07-01-2020,2:28:54,google,bulkpro
WL628057OK,platinum,07-01-2020,3:30:22,website,
UF836752PX,platinum,07-01-2020,8:16:40,website,
WF962560NR,platinum,07-01-2020,8:17:16,whatsapp,
IS334533RO,sliver,07-01-2020,8:20:30,website,
GP965256PA,platinum,07-01-2020,8:35:56,whatsapp,
EP414339VB,sliver,07-01-2020,8:48:02,website,
YI993616TS,gold,07-01-2020,8:49:07,website,
AH191080XG,platinum,07-01-2020,9:13:49,google,bulkpro
BB734660LV,sliver,07-01-2020,9:15:34,android,
KR129686FC,platinum,07-01-2020,9:36:53,website,
EE421918DU,bronze,07-01-2020,10:11:50,google,sell in bulk online
IB725090BQ,bronze,07-01-2020,10:23:11,website,
PX378858IN,platinum,07-01-2020,10:42:06,google,sell on internet
CD922476GK,bronze,07-01-2020,10:59:01,website,
AN459269QL,platinum,07-01-2020,11:07:51,website,
FQ563321JX,platinum,07-01-2020,11:13:02,website,
CF803991GV,bronze,07-01-2020,11:16:59,android,
GL208822SH,platinum,07-01-2020,11:42:55,google,sell on internet
JP208243NO,sliver,07-01-2020,11:55:20,google,sell in bulk online
TG473977ZB,sliver,07-01-2020,12:06:45,google,bulkpro
CG518238LP,sliver,07-01-2020,12:07:45,website,
WA112952CR,sliver,07-01-2020,12:20:14,google,sell online
JR527751ML,platinum,07-01-2020,12:34:38,android,
OE335239JL,platinum,07-01-2020,12:36:11,android,
IM221530LZ,bronze,07-01-2020,12:47:39,whatsapp,
UJ343075OM,sliver,07-01-2020,12:55:48,google,sell online
NM173094WO,bronze,07-01-2020,13:09:51,website,
PP635788QM,sliver,07-01-2020,13:38:29,google,bulkpro
SE677868EW,platinum,07-01-2020,13:44:53,website,
PC833012AM,platinum,07-01-2020,14:22:08,website,
FC689287SK,platinum,07-01-2020,14:27:08,tele-sales,
TJ753214GD,platinum,07-01-2020,14:30:12,google,bulkpro
YI857250XF,platinum,07-01-2020,14:30:37,google,sell in bulk online
WU782317BU,platinum,07-01-2020,14:31:31,website,
SJ972325QV,platinum,07-01-2020,14:41:48,website,
GP406496RI,platinum,07-01-2020,14:42:26,tele-sales,
VW778971YX,platinum,07-01-2020,14:44:18,website,
FR882313MN,platinum,07-01-2020,14:49:16,website,
YS549732FY,platinum,07-01-2020,14:51:05,google,bulkpro
JH171063SP,platinum,07-01-2020,14:55:26,google,sell on flipkart
HJ878099SB,sliver,07-01-2020,15:00:47,google,sell online
AC512344ZE,platinum,07-01-2020,15:04:42,website,
MW533819EA,sliver,07-01-2020,15:06:13,google,sell online
RD662013EC,platinum,07-01-2020,15:08:51,website,
IP853445RW,gold,07-01-2020,15:14:56,website,
PB588868FQ,platinum,07-01-2020,15:35:29,google,sell online
QC411987QM,gold,07-01-2020,15:52:57,google,bulkpro
FJ882015JW,platinum,07-01-2020,16:05:20,website,
CH563573OQ,platinum,07-01-2020,16:10:19,website,
HE164767EO,bronze,07-01-2020,16:36:14,whatsapp,
NF728655YJ,sliver,07-01-2020,17:05:54,google,sell online
UD926871XH,bronze,07-01-2020,18:06:12,website,
DC119291NI,platinum,07-01-2020,18:35:19,google,sell online
NQ507181YN,platinum,07-01-2020,18:35:35,google,bulkpro
UJ127266YE,sliver,07-01-2020,18:44:42,google,sell on amazon
FY566980IP,sliver,07-01-2020,18:54:09,website,
TE748552JO,platinum,07-01-2020,18:56:28,google,sell online
PU708246IE,gold,07-01-2020,19:28:03,google,bulkpro
LA286375FP,platinum,07-01-2020,19:31:46,google,sell on amazon
NF291476NQ,sliver,07-01-2020,19:35:20,google,sell on amazon
YP507212DB,platinum,07-01-2020,19:36:05,website,
DB156525FK,platinum,07-01-2020,19:42:32,website,
DC186032TG,sliver,07-01-2020,19:43:49,website,
ZB563129OA,bronze,07-01-2020,19:55:19,google,sell in bulk online
VB951234EC,sliver,07-01-2020,19:55:55,website,
ZT761889VV,platinum,07-01-2020,19:55:58,whatsapp,
JK328394IT,platinum,07-01-2020,19:58:39,website,
OY477397BW,sliver,07-01-2020,20:11:54,google,sell online
ZL685832XK,platinum,07-01-2020,20:16:34,google,sell in bulk online
KV281162CO,sliver,07-01-2020,20:26:09,google,sell in bulk online
CP192863JM,platinum,07-01-2020,20:33:23,google,sell in bulk online
TZ841490XV,platinum,07-01-2020,20:35:25,google,sell on flipkart
FA428377SC,bronze,07-01-2020,21:00:02,whatsapp,
MK976960PX,sliver,07-01-2020,21:02:33,google,sell online
YB253861DE,sliver,07-01-2020,21:04:30,google,sell in bulk online
WX543096LW,sliver,07-01-2020,21:14:02,google,sell in bulk online
KZ378867KR,platinum,07-01-2020,21:33:41,android,
